kew_internal_concept_db,kew_internal_concept_id,kingdom,phylum,h_class,h_order,family,genus,species,infraspecific_type,infraspecific_description,author,taxonomic_status,med_ref_count,med_ref_count_for_synonyms,confidence_level,unii,kew_internal_species_concept_identifier,kew_internal_name_identifier
wcs,385000,Plantae,Angiospermae,Eudicots,Ericales,Ebenaceae,Diospyros,virginiana,,,L.,Accepted,4,0,H,68EO395K2J,,323180-1
wcs,385022,Plantae,Angiospermae,Eudicots,Ericales,Ebenaceae,Diospyros,whyteana,,,(Hiern) F.White,Accepted,1,1,H,,,
wcs,38512,Plantae,Angiospermae,Eudicots,Gentianales,Rubiaceae,Chassalia,kolly,,,(Schumach.) Hepper,Accepted,0,1,H,,,
wcs,385149,Plantae,Gymnospermae,Cycadopsida,Cycadales,Zamiaceae,Encephalartos,barteri,,,Carruth. ex Miq.,Accepted,1,0,H,,,297068-1
wcs,385185,Plantae,Gymnospermae,Cycadopsida,Cycadales,Zamiaceae,Encephalartos,heenanii,,,R.A.Dyer,Accepted,1,0,H,,,871777-1
wcs,385199,Plantae,Gymnospermae,Cycadopsida,Cycadales,Zamiaceae,Encephalartos,laevifolius,,,Stapf & Burtt Davy,Accepted,1,0,H,,,297098-1
wcs,385205,Plantae,Gymnospermae,Cycadopsida,Cycadales,Zamiaceae,Encephalartos,lebomboensis,,,Verd.,Accepted,1,0,H,,,297106-1
wcs,385228,Plantae,Gymnospermae,Cycadopsida,Cycadales,Zamiaceae,Encephalartos,natalensis,,,R.A.Dyer & Verdoorn,Accepted,1,0,H,,,297120-1
wcs,385229,Plantae,Gymnospermae,Cycadopsida,Cycadales,Zamiaceae,Encephalartos,ngoyanus,,,Verd.,Accepted,1,0,H,,,297121-1
wcs,385232,Plantae,Gymnospermae,Cycadopsida,Cycadales,Zamiaceae,Encephalartos,paucidentatus,,,Stapf & Burtt Davy,Accepted,1,0,H,,,297123-1
wcs,385265,Plantae,Gymnospermae,Cycadopsida,Cycadales,Zamiaceae,Encephalartos,villosus,,,Lem.,Accepted,1,0,H,,,297144-1
wcs,385294,Plantae,Angiospermae,Eudicots,Ericales,Ebenaceae,Euclea,coriacea,,,A.DC.,Accepted,2,0,H,,,323297-1
wcs,385295,Plantae,Angiospermae,Eudicots,Ericales,Ebenaceae,Euclea,crispa,,,(Thunb.) Gürke,Accepted,2,0,H,,,
wcs,385296,Plantae,Angiospermae,Eudicots,Ericales,Ebenaceae,Euclea,crispa,subsp.,linearis,(Zeyh. ex Hiern) F.White,Accepted,0,1,H,,385295,
wcs,385302,Plantae,Angiospermae,Eudicots,Ericales,Ebenaceae,Euclea,divinorum,,,Hiern,Accepted,2,0,H,,,323301-1
wcs,385329,Plantae,Angiospermae,Eudicots,Ericales,Ebenaceae,Euclea,natalensis,,,A.DC.,Accepted,2,0,H,,,323328-1
wcs,385331,Plantae,Angiospermae,Eudicots,Ericales,Ebenaceae,Euclea,natalensis,subsp.,angolensis,F.White,Accepted,0,1,H,,385329,
wcs,385335,Plantae,Angiospermae,Eudicots,Ericales,Ebenaceae,Euclea,natalensis,subsp.,obovata,F.White,Accepted,0,1,H,,385329,
wcs,385343,Plantae,Angiospermae,Eudicots,Ericales,Ebenaceae,Euclea,pseudebenus,,,E.Mey. ex A.DC.,Accepted,1,0,H,,,
wcs,385345,Plantae,Angiospermae,Eudicots,Ericales,Ebenaceae,Euclea,racemosa,,,L.,Accepted,1,0,H,,,
wcs,385347,Plantae,Angiospermae,Eudicots,Ericales,Ebenaceae,Euclea,racemosa,subsp.,daphnoides,(Hiern) F.White,Accepted,0,2,H,,385345,
wcs,385349,Plantae,Angiospermae,Eudicots,Ericales,Ebenaceae,Euclea,racemosa,subsp.,schimperi,(A.DC.) F.White,Accepted,0,4,H,,385345,
wcs,385358,Plantae,Angiospermae,Eudicots,Ericales,Ebenaceae,Euclea,undulata,,,Thunb.,Accepted,1,0,H,,,323344-1
wcs,385383,Plantae,Gymnospermae,Pinopsida,Pinales,Cupressaceae,Fitzroya,cupressoides,,,(Molina) I.M.Johnst.,Accepted,1,0,H,,,
wcs,385391,Plantae,Gymnospermae,Pinopsida,Pinales,Cupressaceae,Fokienia,hodginsii,,,(Dunn) A.Henry & H H.Thomas,Accepted,1,0,H,,,262079-1
wcs,385453,Plantae,Angiospermae,Eudicots,Aquifoliales,Cardiopteridaceae,Gonocaryum,calleryanum,,,(Baill.) Becc.,Accepted,1,0,H,,,434330-1
wcs,385465,Plantae,Angiospermae,Eudicots,Aquifoliales,Cardiopteridaceae,Gonocaryum,lobbianum,,,(Miers) Kurz,Accepted,0,1,H,,,
wcs,385500,Plantae,Angiospermae,Eudicots,Fagales,Casuarinaceae,Gymnostoma,nodiflorum,,,(Thunb.) L.A.S.Johnson,Accepted,0,1,H,,,
wcs,385534,Plantae,Angiospermae,Magnoliids,Piperales,Saururaceae,Houttuynia,cordata,,,Thunb.,Accepted,10,0,H,O3E12ZLW5T,,927252-1
wcs,385541,Plantae,Angiospermae,Magnoliids,Piperales,Hydnoraceae,Hydnora,abyssinica,,,A.Br.,Accepted,0,3,H,,,
wcs,385545,Plantae,Angiospermae,Magnoliids,Piperales,Hydnoraceae,Hydnora,africana,,,Thunb.,Accepted,1,1,H,,,316041-1
wcs,385583,Plantae,Angiospermae,Eudicots,Malpighiales,Irvingiaceae,Irvingia,gabonensis,,,(Aubry-Lecomte ex O'Rorke) Baill.,Accepted,3,0,H,6V9H6XWU5P,,813766-1
wcs,385586,Plantae,Angiospermae,Eudicots,Malpighiales,Irvingiaceae,Irvingia,grandifolia,,,(Engl.) Engl.,Accepted,1,0,H,,,813768-1
wcs,385601,Plantae,Angiospermae,Eudicots,Malpighiales,Irvingiaceae,Irvingia,smithii,,,Hook.f.,Accepted,1,0,H,,,813784-1
wcs,385644,Plantae,Gymnospermae,Pinopsida,Pinales,Cupressaceae,Juniperus,communis,var.,saxatilis,Pall.,Accepted,0,2,H,,377427,
wcs,38581,Plantae,Angiospermae,Eudicots,Gentianales,Rubiaceae,Chassalia,umbraticola,,,Vatke,Accepted,1,0,H,,,746327-1
wcs,385844,Plantae,Gymnospermae,Pinopsida,Pinales,Cupressaceae,Taxodium,distichum,var.,mexicanum,(Carrière) Gordon,Accepted,0,4,H,,378596,
wcs,3859,Plantae,Angiospermae,monocots,Asparagales,Orchidaceae,Aerangis,mystacidii,,,(Rchb.f.) Schltr.,Accepted,1,0,H,,,615038-1
wcs,386113,Plantae,Gymnospermae,Pinopsida,Pinales,Pinaceae,Pinus,massoniana,,,Lamb.,Accepted,8,0,H,K5288NWP6L,,60437819-2
wcs,386167,Plantae,Gymnospermae,Pinopsida,Pinales,Pinaceae,Pinus,kesiya,var.,langbianensis,(A.Chev.) Gaussen ex Bui,Accepted,0,1,H,,379672,
wcs,386334,Plantae,Gymnospermae,Pinopsida,Pinales,Pinaceae,Pinus,nigra,subsp.,laricio,Maire,Accepted,0,1,H,,380171,
wcs,38654,Plantae,Angiospermae,Eudicots,Gentianales,Rubiaceae,Chazaliella,oddonii,,,(De Wild.) E.M.A.Petit & Verdc.,Accepted,0,1,H,,,
wcs,386718,Plantae,Angiospermae,Magnoliids,Piperales,Saururaceae,Saururus,chinensis,,,(Lour.) Baill.,Accepted,5,0,H,6DRV3D37XS,,
wcs,38701,Plantae,Angiospermae,Eudicots,Apiales,Araliaceae,Cheirodendron,trigynum,,,(Gaudich.) A.Heller,Accepted,0,1,H,,,
wcs,387154,Plantae,Angiospermae,monocots,Poales,Poaceae,Achnatherum,sibiricum,,,(L.) Keng ex Tzvelev,Accepted,0,1,H,,,
wcs,3887,Plantae,Angiospermae,monocots,Asparagales,Orchidaceae,Aerangis,thomsonii,,,(Rolfe) Schltr.,Accepted,1,0,H,,,615063-1
wcs,389253,Plantae,Angiospermae,monocots,Poales,Poaceae,Agrostis,bergiana,,,Trin.,Accepted,1,0,H,,,385472-1
wcs,38933,Plantae,Angiospermae,Eudicots,Gentianales,Apocynaceae,Chilocarpus,denudatus,,,Blume,Accepted,0,1,H,,,
wcs,39067,Plantae,Angiospermae,Eudicots,Gentianales,Rubiaceae,Chiococca,alba,,,(L.) Hitchc.,Accepted,6,5,H,DAY787N79A,,56535-2
wcs,390861,Plantae,Angiospermae,monocots,Poales,Poaceae,Aira,cupaniana,,,Guss.,Accepted,1,0,H,,,386657-1
wcs,39205,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Chiropetalum,tricuspidatum,,,(Lam.) A.Juss.,Accepted,1,0,H,,,340928-1
wcs,392061,Plantae,Angiospermae,monocots,Poales,Poaceae,Andropogon,bicornis,,,L.,Accepted,1,0,H,,,
wcs,392418,Plantae,Angiospermae,monocots,Poales,Poaceae,Andropogon,floridanus,,,Scribn.,Accepted,2,0,H,8104G0YHOW,,12837-2
wcs,392453,Plantae,Angiospermae,monocots,Poales,Poaceae,Andropogon,gayanus,,,Kunth,Accepted,3,0,H,F9910YY6MM,,387915-1
wcs,392462,Plantae,Angiospermae,monocots,Poales,Poaceae,Andropogon,gerardii,,,Vitman,Accepted,2,0,H,43XE5P51BT,,30435428-2
wcs,392498,Plantae,Angiospermae,monocots,Poales,Poaceae,Andropogon,glomeratus,,,"(Walter) Britton, Sterns & Poggenb.",Accepted,2,0,H,FD3765BH05,,12850-2
wcs,392764,Plantae,Angiospermae,monocots,Poales,Poaceae,Andropogon,leucostachyus,,,Kunth,Accepted,1,0,H,,,12920-2
wcs,393606,Plantae,Angiospermae,monocots,Poales,Poaceae,Andropogon,virginicus,,,L.,Accepted,2,0,H,RD3S4K7262,,388740-1
wcs,393961,Plantae,Angiospermae,monocots,Poales,Poaceae,Anthoxanthum,ecklonii,,,(Nees ex Trin.) Stapf,Accepted,1,0,H,,,389009-1
wcs,394021,Plantae,Angiospermae,monocots,Poales,Poaceae,Anthoxanthum,odoratum,,,L.,Accepted,11,0,H,YMW1K70E4Q,,389034-1
wcs,394312,Plantae,Angiospermae,monocots,Poales,Poaceae,Aristida,adscensionis,,,L.,Accepted,2,0,H,,,319759-2
wcs,394517,Plantae,Angiospermae,monocots,Poales,Poaceae,Aristida,congesta,,,Roem. & Schult.,Accepted,1,0,H,,,389336-1
wcs,394567,Plantae,Angiospermae,monocots,Poales,Poaceae,Aristida,diffusa,,,Trin.,Accepted,0,1,H,,,
wcs,394584,Plantae,Angiospermae,monocots,Poales,Poaceae,Aristida,divaricata,,,Humb. & Bonpl. ex Willd.,Accepted,1,0,H,,,327972-2
wcs,394871,Plantae,Angiospermae,monocots,Poales,Poaceae,Aristida,mendocina,,,Phil.,Accepted,1,0,H,,,
wcs,394890,Plantae,Angiospermae,monocots,Poales,Poaceae,Aristida,monticola,,,Henrard,Accepted,1,0,H,,,389606-1
wcs,394936,Plantae,Angiospermae,monocots,Poales,Poaceae,Aristida,pallens,,,Cav.,Accepted,1,0,H,,,
wcs,395169,Plantae,Angiospermae,monocots,Poales,Poaceae,Aristida,sieberiana,,,Trin.,Accepted,1,0,H,,,389780-1
wcs,395211,Plantae,Angiospermae,monocots,Poales,Poaceae,Aristida,stipoides,,,Lam.,Accepted,2,0,H,,,389806-1
wcs,395388,Plantae,Angiospermae,monocots,Poales,Poaceae,Arrhenatherum,elatius,,,(L.) P.Beauv. ex J.Presl & C.Presl.,Accepted,2,0,H,1221NU9TC1,,389923-1
wcs,395573,Plantae,Angiospermae,monocots,Poales,Poaceae,Arthraxon,hispidus,,,(Thunb.) Makino,Accepted,0,1,H,,,
wcs,39578,Plantae,Angiospermae,Eudicots,Gentianales,Rubiaceae,Chomelia,paniculata,,,(Bartl. ex DC.) Steyerm.,Accepted,1,0,H,,,57096-2
wcs,395986,Plantae,Angiospermae,monocots,Poales,Poaceae,Arundinaria,gigantea,,,(Walter) Muhl.,Accepted,1,0,H,,,1126471-2
wcs,396289,Plantae,Angiospermae,monocots,Poales,Poaceae,Arundinaria,tecta,,,Muhl.,Accepted,0,1,H,,,
wcs,396459,Plantae,Angiospermae,monocots,Poales,Poaceae,Arundinella,hispida,,,(Willd.) Kuntze,Accepted,1,0,H,,,21052-2
wcs,396498,Plantae,Angiospermae,monocots,Poales,Poaceae,Arundinella,nepalensis,,,Trin.,Accepted,2,0,H,,,
wcs,396629,Plantae,Angiospermae,monocots,Poales,Poaceae,Arundo,donax,,,L.,Accepted,6,0,H,S34QR7PWCK,,390837-1
wcs,396738,Plantae,Angiospermae,monocots,Poales,Poaceae,Arundo,plinii,,,Turra,Accepted,1,1,H,,,390927-1
wcs,397275,Plantae,Angiospermae,monocots,Poales,Poaceae,Avena,abyssinica,,,Hochst.,Accepted,2,0,H,1PB8GX31C2,,391274-1
wcs,39736,Plantae,Angiospermae,Eudicots,Gentianales,Apocynaceae,Chonemorpha,fragrans,,,(Moon) Alston,Accepted,1,2,H,5C3110DS8Z,,
wcs,397404,Plantae,Angiospermae,monocots,Poales,Poaceae,Avena,byzantina,,,K.Koch,Accepted,1,0,H,,,391362-1
wcs,397488,Plantae,Angiospermae,monocots,Poales,Poaceae,Avena,fatua,,,L.,Accepted,5,0,H,X4M9CH79RW,,391443-1
wcs,397860,Plantae,Angiospermae,monocots,Poales,Poaceae,Avena,sativa,,,L.,Accepted,18,1,H,5P8D0Z74RG,,391732-1
wcs,397998,Plantae,Angiospermae,monocots,Poales,Poaceae,Avena,strigosa,,,Schreb.,Accepted,2,0,H,213004F7LH,,391799-1
wcs,39805,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Chrozophora,brocchiana,,,(Vis.) Schweinf.,Accepted,2,0,H,,,340944-1
wcs,39822,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Chrozophora,oblongifolia,,,(Delile) A.Juss. ex Spreng.,Accepted,1,0,H,,,
wcs,39826,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Chrozophora,plicata,,,(Vahl) A.Juss. ex Spreng.,Accepted,3,0,H,,,
wcs,39834,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Chrozophora,senegalensis,,,(Lam.) A.Juss. ex Spreng.,Accepted,3,0,H,,,
wcs,39838,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Chrozophora,tinctoria,,,(L.) A.Juss.,Accepted,1,1,H,,,74551-3
wcs,398398,Plantae,Angiospermae,monocots,Poales,Poaceae,Axonopus,compressus,,,(Sw.) P.Beauv.,Accepted,2,0,H,,,392087-1
wcs,398529,Plantae,Angiospermae,monocots,Poales,Poaceae,Axonopus,scoparius,,,(Flüggé) Kuhlm.,Accepted,1,1,H,,,27415-2
wcs,398642,Plantae,Angiospermae,monocots,Poales,Poaceae,Bambusa,bambos,,,(L.) Voss,Accepted,1,3,H,54FV35D60A,,392256-1
wcs,398650,Plantae,Angiospermae,monocots,Poales,Poaceae,Bambusa,beecheyana,,,Munro,Accepted,0,3,H,,,
wcs,399065,Plantae,Angiospermae,monocots,Poales,Poaceae,Bambusa,textilis,,,McClure,Accepted,6,0,H,HD5AK4X31Y,,392542-1
wcs,399090,Plantae,Angiospermae,monocots,Poales,Poaceae,Bambusa,tuldoides,,,Munro,Accepted,3,1,H,PVA4S405BA,,392553-1
wcs,399113,Plantae,Angiospermae,monocots,Poales,Poaceae,Bambusa,vulgaris,,,Schrad. ex J.C.Wendl.,Accepted,4,0,H,WCD45M1BSK,,392574-1
wcs,399297,Plantae,Angiospermae,monocots,Poales,Poaceae,Bothriochloa,bladhii,,,(Retz.) S.T.Blake,Accepted,0,2,H,,,
wcs,399314,Plantae,Angiospermae,monocots,Poales,Poaceae,Bothriochloa,exaristata,,,(Nash) Henrard,Accepted,1,0,H,,,
wcs,399371,Plantae,Angiospermae,monocots,Poales,Poaceae,Bothriochloa,saccharoides,,,(Sw.) Rydb.,Accepted,1,0,H,,,35205-2
wcs,39941,Plantae,Angiospermae,Eudicots,Ericales,Sapotaceae,Chrysophyllum,africanum,,,A.DC.,Accepted,2,1,H,,,786272-1
wcs,399423,Plantae,Angiospermae,monocots,Poales,Poaceae,Bouteloua,dactyloides,,,(Nutt.) Columbus,Accepted,0,1,H,,,
wcs,39944,Plantae,Angiospermae,Eudicots,Ericales,Sapotaceae,Chrysophyllum,albidum,,,G.Don,Accepted,3,0,H,P906B5642W,,786275-1
wcs,399579,Plantae,Angiospermae,monocots,Poales,Poaceae,Brachiaria,brizantha,,,(A.Rich.) Stapf,Accepted,1,1,H,,,392874-1
wcs,399687,Plantae,Angiospermae,monocots,Poales,Poaceae,Brachiaria,mutica,,,(Forssk.) Stapf,Accepted,1,1,H,,,392958-1
wcs,399689,Plantae,Angiospermae,monocots,Poales,Poaceae,Brachiaria,nigropedata,,,(Munro ex Ficalho & Hiern) Stapf,Accepted,1,0,H,,,392961-1
wcs,40005,Plantae,Angiospermae,Eudicots,Ericales,Sapotaceae,Chrysophyllum,cainito,,,L.,Accepted,5,0,H,C777VF1OXT,,304384-2
wcs,400245,Plantae,Angiospermae,monocots,Poales,Poaceae,Briza,media,,,L.,Accepted,2,0,H,C78K2E9CJV,,393294-1
wcs,400281,Plantae,Angiospermae,monocots,Poales,Poaceae,Briza,minor,,,L.,Accepted,1,0,H,,,393299-1
wcs,400659,Plantae,Angiospermae,monocots,Poales,Poaceae,Bromus,arvensis,,,L.,Accepted,1,0,H,QOS61V17R7,,393536-1
wcs,400793,Plantae,Angiospermae,monocots,Poales,Poaceae,Bromus,carinatus,,,Hook. & Arn.,Accepted,2,0,H,VUK08LX8HO,,30065892-2
wcs,400803,Plantae,Angiospermae,monocots,Poales,Poaceae,Bromus,catharticus,,,Vahl,Accepted,5,0,H,78TY385DML,,273506-2
wcs,40090,Plantae,Angiospermae,Eudicots,Ericales,Sapotaceae,Chrysophyllum,gonocarpum,,,(Mart. & Eichler) Engl.,Accepted,2,1,H,,,57754-2
wcs,401195,Plantae,Angiospermae,monocots,Poales,Poaceae,Bromus,inermis,,,Leyss.,Accepted,2,0,H,1471133Q5F,,74816-3
wcs,40126,Plantae,Angiospermae,Eudicots,Ericales,Sapotaceae,Chrysophyllum,lacourtianum,,,De Wild.,Accepted,0,1,H,,,
wcs,40154,Plantae,Angiospermae,Eudicots,Ericales,Sapotaceae,Chrysophyllum,lungi,,,De Wild.,Accepted,0,1,H,,,
wcs,40167,Plantae,Angiospermae,Eudicots,Ericales,Sapotaceae,Chrysophyllum,marginatum,,,(Hook. & Arn.) Radlk.,Accepted,0,0,H,,,
wcs,40168,Plantae,Angiospermae,Eudicots,Ericales,Sapotaceae,Chrysophyllum,marginatum,subsp.,marginatum,,Accepted,1,0,H,,40167,
wcs,401751,Plantae,Angiospermae,monocots,Poales,Poaceae,Bromus,ramosus,,,Huds.,Accepted,2,0,H,R61WE960SF,,394052-1
wcs,402067,Plantae,Angiospermae,monocots,Poales,Poaceae,Bromus,tectorum,,,L.,Accepted,1,0,H,,,394163-1
wcs,40216,Plantae,Angiospermae,Eudicots,Ericales,Sapotaceae,Chrysophyllum,oliviforme,,,L.,Accepted,1,0,H,,,786504-1
wcs,40243,Plantae,Angiospermae,Eudicots,Ericales,Sapotaceae,Chrysophyllum,perpulchrum,,,Mildbr. ex Hutch. & Dalziel,Accepted,0,1,H,,,
wcs,40254,Plantae,Angiospermae,Eudicots,Ericales,Sapotaceae,Chrysophyllum,prunifolium,,,Baker,Accepted,1,0,H,,,786532-1
wcs,40255,Plantae,Angiospermae,Eudicots,Ericales,Sapotaceae,Chrysophyllum,pruniforme,,,Engl.,Accepted,0,1,H,,,
wcs,40300,Plantae,Angiospermae,Eudicots,Ericales,Sapotaceae,Chrysophyllum,subnudum,,,Baker,Accepted,0,1,H,,,
wcs,403311,Plantae,Angiospermae,monocots,Poales,Poaceae,Calamagrostis,rubescens,,,Buckley,Accepted,1,0,H,,,394794-1
wcs,403714,Plantae,Angiospermae,monocots,Poales,Poaceae,Catabrosa,aquatica,,,(L.) P.Beauv.,Accepted,1,0,H,,,395086-1
wcs,403881,Plantae,Angiospermae,monocots,Poales,Poaceae,Cenchrus,biflorus,,,Roxb.,Accepted,1,1,H,,,
wcs,403883,Plantae,Angiospermae,monocots,Poales,Poaceae,Cenchrus,brownii,,,Roem. & Schult.,Accepted,1,0,H,,,395204-1
wcs,403888,Plantae,Angiospermae,monocots,Poales,Poaceae,Cenchrus,caliculatus,,,Cav.,Accepted,1,0,H,,,395208-1
wcs,403893,Plantae,Angiospermae,monocots,Poales,Poaceae,Cenchrus,ciliaris,,,L.,Accepted,1,1,H,,,395214-1
wcs,403909,Plantae,Angiospermae,monocots,Poales,Poaceae,Cenchrus,echinatus,,,L.,Accepted,2,0,H,,,316518-2
wcs,403967,Plantae,Angiospermae,monocots,Poales,Poaceae,Cenchrus,multiflorus,,,J.Presl,Accepted,1,0,H,,,395277-1
wcs,403972,Plantae,Angiospermae,monocots,Poales,Poaceae,Cenchrus,myosuroides,,,Kunth,Accepted,1,0,H,,,
wcs,404022,Plantae,Angiospermae,monocots,Poales,Poaceae,Cenchrus,spinifex,,,Cav.,Accepted,0,1,H,,,
wcs,404027,Plantae,Angiospermae,monocots,Poales,Poaceae,Cenchrus,tribuloides,,,L.,Accepted,1,0,H,,,395330-1
wcs,404042,Plantae,Angiospermae,monocots,Poales,Poaceae,Centotheca,lappacea,,,(L.) Desv.,Accepted,1,0,H,,,395345-1
wcs,404070,Plantae,Angiospermae,monocots,Poales,Poaceae,Cephalostachyum,capitatum,,,Munro,Accepted,1,0,H,,,395364-1
wcs,404480,Plantae,Angiospermae,monocots,Poales,Poaceae,Chevalierella,dewildemanii,,,(Vanderyst) Van der Veken ex Compère,Accepted,0,1,H,,,
wcs,404603,Plantae,Angiospermae,monocots,Poales,Poaceae,Chionachne,gigantea,,,(J.Koenig) Veldkamp,Accepted,0,1,H,,,
wcs,404607,Plantae,Angiospermae,monocots,Poales,Poaceae,Chionachne,macrophylla,,,(Benth.) Clayton,Accepted,0,1,H,,,
wcs,404760,Plantae,Angiospermae,monocots,Poales,Poaceae,Chloris,divaricata,,,R.Br.,Accepted,0,1,H,,,
wcs,404769,Plantae,Angiospermae,monocots,Poales,Poaceae,Chloris,elata,,,Desv.,Accepted,1,0,H,,,
wcs,404788,Plantae,Angiospermae,monocots,Poales,Poaceae,Chloris,gayana,,,Kunth,Accepted,2,0,H,1T892W068N,,
wcs,404976,Plantae,Angiospermae,monocots,Poales,Poaceae,Chloris,virgata,,,Sw.,Accepted,4,0,H,E9GH0N0CEX,,396063-1
wcs,405006,Plantae,Angiospermae,monocots,Poales,Poaceae,Chondrosum,gracile,,,Kunth,Accepted,0,2,H,,,
wcs,405026,Plantae,Angiospermae,monocots,Poales,Poaceae,Chondrosum,simplex,,,(Lag.) Kunth,Accepted,0,2,H,,,
wcs,405042,Plantae,Angiospermae,monocots,Poales,Poaceae,Chrysopogon,aciculatus,,,(Retz.) Trin.,Accepted,3,0,H,2724W2Z49P,,396111-1
wcs,405082,Plantae,Angiospermae,monocots,Poales,Poaceae,Chrysopogon,fulvus,,,(Spreng.) Chiov.,Accepted,0,1,H,,,
wcs,405118,Plantae,Angiospermae,monocots,Poales,Poaceae,Chrysopogon,nigritanus,,,(Benth.) Veldkamp,Accepted,0,2,H,,,
wcs,405169,Plantae,Angiospermae,monocots,Poales,Poaceae,Chrysopogon,zizanioides,,,(L.) Roberty,Accepted,1,14,H,J2F8377BJJ,,
wcs,405218,Plantae,Angiospermae,monocots,Poales,Poaceae,Chusquea,culeou,,,É.Desv.,Accepted,1,0,H,,,
wcs,405328,Plantae,Angiospermae,monocots,Poales,Poaceae,Chusquea,ramosissima,,,Lindm.,Accepted,1,0,H,,,
wcs,405394,Plantae,Angiospermae,monocots,Poales,Poaceae,Cinna,arundinacea,,,L.,Accepted,1,0,H,,,319142-2
wcs,40552,Plantae,Angiospermae,Eudicots,Gentianales,Rubiaceae,Cinchona,barbacoensis,,,H.Karst.,Accepted,1,0,H,,,
wcs,40562,Plantae,Angiospermae,Eudicots,Gentianales,Rubiaceae,Cinchona,calisaya,,,Wedd.,Accepted,13,9,H,056KT7S4VM,,746718-1
wcs,405633,Plantae,Angiospermae,monocots,Poales,Poaceae,Coix,lacryma-jobi,,,L.,Accepted,11,0,H,M6ZL0TAS6D,,396529-1
wcs,405640,Plantae,Angiospermae,monocots,Poales,Poaceae,Coix,lacryma-jobi,var.,ma-yuen,(Rom.Caill.) Stapf,Accepted,10,3,H,UMO7EWQ61I,405633,
wcs,405643,Plantae,Angiospermae,monocots,Poales,Poaceae,Coix,lacryma-jobi,var.,puellarum,(Balansa) A.Camus,Accepted,1,0,H,,405633,
wcs,405779,Plantae,Angiospermae,monocots,Poales,Poaceae,Cortaderia,atacamensis,,,(Phil.) Pilg.,Accepted,1,0,H,,,
wcs,405805,Plantae,Angiospermae,monocots,Poales,Poaceae,Cortaderia,selloana,,,(Schult. & Schult.f.) Asch. & Graebn.,Accepted,2,0,H,64F46JE3RQ,,
wcs,405808,Plantae,Angiospermae,monocots,Poales,Poaceae,Cortaderia,speciosa,,,(Nees) Stapf,Accepted,1,0,H,,,
wcs,406124,Plantae,Angiospermae,monocots,Poales,Poaceae,Cymbopogon,caesius,,,(Hook. & Arn.) Stapf,Accepted,1,1,H,,,396888-1
wcs,406132,Plantae,Angiospermae,monocots,Poales,Poaceae,Cymbopogon,citratus,,,(DC.) Stapf,Accepted,16,1,H,6AE8LT94NG,,396896-1
wcs,406149,Plantae,Angiospermae,monocots,Poales,Poaceae,Cymbopogon,densiflorus,,,(Steud.) Stapf,Accepted,1,0,H,,,
wcs,406152,Plantae,Angiospermae,monocots,Poales,Poaceae,Cymbopogon,dieterlenii,,,Stapf ex Schweick.,Accepted,2,0,H,,,396909-1
wcs,406154,Plantae,Angiospermae,monocots,Poales,Poaceae,Cymbopogon,distans,,,(Nees ex Steud.) W.Watson,Accepted,4,0,H,,,
wcs,406169,Plantae,Angiospermae,monocots,Poales,Poaceae,Cymbopogon,flexuosus,,,(Nees ex Steud.) W.Watson,Accepted,5,0,H,0MK18YOA5G,,
wcs,406179,Plantae,Angiospermae,monocots,Poales,Poaceae,Cymbopogon,giganteus,,,Chiov.,Accepted,1,0,H,,,396932-1
wcs,406199,Plantae,Angiospermae,monocots,Poales,Poaceae,Cymbopogon,jwarancusa,,,(Jones) Schult.,Accepted,3,0,H,Z35PRC54MU,,396948-1
wcs,406200,Plantae,Angiospermae,monocots,Poales,Poaceae,Cymbopogon,jwarancusa,subsp.,olivieri,(Boiss.) Soenarko,Accepted,0,1,H,,406199,
wcs,406212,Plantae,Angiospermae,monocots,Poales,Poaceae,Cymbopogon,marginatus,,,(Steud.) Stapf ex Burtt-Davy,Accepted,1,0,H,,,396960-1
wcs,406214,Plantae,Angiospermae,monocots,Poales,Poaceae,Cymbopogon,martini,,,(Roxb.) W.Watson,Accepted,9,1,H,267NPH931L,,
wcs,406227,Plantae,Angiospermae,monocots,Poales,Poaceae,Cymbopogon,nardus,,,(L.) Rendle,Accepted,6,3,H,A9TR1GFH5L,,396972-1
wcs,406245,Plantae,Angiospermae,monocots,Poales,Poaceae,Cymbopogon,pendulus,,,(Nees ex Steud.) W.Watson,Accepted,2,0,H,28E2202O3L,,
wcs,406252,Plantae,Angiospermae,monocots,Poales,Poaceae,Cymbopogon,pospischilii,,,(K.Schum.) C.E.Hubb.,Accepted,0,1,H,,,
wcs,406274,Plantae,Angiospermae,monocots,Poales,Poaceae,Cymbopogon,schoenanthus,,,(L.) Spreng.,Accepted,4,1,H,RJJ0F54DE8,,397010-1
wcs,406276,Plantae,Angiospermae,monocots,Poales,Poaceae,Cymbopogon,schoenanthus,subsp.,proximus,(Hochst. ex A.Rich.) Maire & Weiller,Accepted,0,1,H,,406274,
